		 現役 	 222 	 222 	 … 	 222 	 222 	 … 	 8 	 8 	 … 	 5 	 5 	 … 	 209 	 209 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 275 	 275 	 … 
		 一浪 	 33 	 33 	 … 	 33 	 33 	 … 	 4 	 4 	 … 	 1 	 1 	 … 	 28 	 28 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
		 二浪以上 	 6 	 6 	 … 	 6 	 6 	 … 	 3 	 3 	 … 	 - 	 - 	 … 	 3 	 3 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
	松山女子	 計 	 232 	 … 	 232 	 216 	 … 	 216 	 3 	 … 	 3 	 1 	 … 	 1 	 212 	 … 	 212 	 16 	 … 	 16 	 1 	 … 	 1 	 15 	 … 	 15 	 - 	 … 	 - 			
		 現役 	 232 	 … 	 232 	 216 	 … 	 216 	 3 	 … 	 3 	 1 	 … 	 1 	 212 	 … 	 212 	 16 	 … 	 16 	 1 	 … 	 1 	 15 	 … 	 15 	 - 	 … 	 - 	 314 	 … 	 314 
		 一浪 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	三郷	 計 	 37 	 23 	 14 	 30 	 20 	 10 	 - 	 - 	 - 	 - 	 - 	 - 	 30 	 20 	 10 	 7 	 3 	 4 	 - 	 - 	 - 	 7 	 3 	 4 	 - 	 - 	 - 			
		 現役 	 37 	 23 	 14 	 30 	 20 	 10 	 - 	 - 	 - 	 - 	 - 	 - 	 30 	 20 	 10 	 7 	 3 	 4 	 - 	 - 	 - 	 7 	 3 	 4 	 - 	 - 	 - 	 156 	 72 	 84 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	三郷北	 計 	 115 	 70 	 45 	 100 	 70 	 30 	 - 	 - 	 - 	 - 	 - 	 - 	 100 	 70 	 30 	 15 	 - 	 15 	 - 	 - 	 - 	 15 	 - 	 15 	 - 	 - 	 - 			
		 現役 	 115 	 70 	 45 	 100 	 70 	 30 	 - 	 - 	 - 	 - 	 - 	 - 	 100 	 70 	 30 	 15 	 - 	 15 	 - 	 - 	 - 	 15 	 - 	 15 	 - 	 - 	 - 	 256 	 139 	 117 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	宮代	 計 	 48 	 16 	 32 	 39 	 16 	 23 	 - 	 - 	 - 	 - 	 - 	 - 	 39 	 16 	 23 	 9 	 - 	 9 	 - 	 - 	 - 	 9 	 - 	 9 	 - 	 - 	 - 			
		 現役 	 48 	 16 	 32 	 39 	 16 	 23 	 - 	 - 	 - 	 - 	 - 	 - 	 39 	 16 	 23 	 9 	 - 	 9 	 - 	 - 	 - 	 9 	 - 	 9 	 - 	 - 	 - 	 180 	 55 	 125 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	妻沼	 計 	 9 	 5 	 4 	 7 	 5 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 7 	 5 	 2 	 2 	 - 	 2 	 - 	 - 	 - 	 2 	 - 	 2 	 - 	 - 	 - 			
		 現役 	 9 	 5 	 4 	 7 	 5 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 7 	 5 	 2 	 2 	 - 	 2 	 - 	 - 	 - 	 2 	 - 	 2 	 - 	 - 	 - 	 85 	 49 	 36 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	八潮	 計 	 34 	 29 	 5 	 33 	 29 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 33 	 29 	 4 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 34 	 29 	 5 	 33 	 29 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 33 	 29 	 4 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 153 	 99 	 54 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	八潮南	 計 	 19 	 9 	 10 	 14 	 9 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 14 	 9 	 5 	 5 	 - 	 5 	 - 	 - 	 - 	 5 	 - 	 5 	 - 	 - 	 - 			
		 現役 	 19 	 9 	 10 	 14 	 9 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 14 	 9 	 5 	 5 	 - 	 5 	 - 	 - 	 - 	 5 	 - 	 5 	 - 	 - 	 - 	 72 	 36 	 36 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	与野	 計 	 299 	 152 	 147 	 296 	 152 	 144 	 4 	 2 	 2 	 2 	 - 	 2 	 290 	 150 	 140 	 3 	 - 	 3 	 - 	 - 	 - 	 3 	 - 	 3 	 - 	 - 	 - 			
		 現役 	 299 	 152 	 147 	 296 	 152 	 144 	 4 	 2 	 2 	 2 	 - 	 2 	 290 	 150 	 140 	 3 	 - 	 3 	 - 	 - 	 - 	 3 	 - 	 3 	 - 	 - 	 - 	 354 	 176 	 178 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	和光	 計 	 12 	 7 	 5 	 10 	 6 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 10 	 6 	 4 	 2 	 1 	 1 	 - 	 - 	 - 	 2 	 1 	 1 	 - 	 - 	 - 			
		 現役 	 12 	 7 	 5 	 10 	 6 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 10 	 6 	 4 	 2 	 1 	 1 	 - 	 - 	 - 	 2 	 1 	 1 	 - 	 - 	 - 	 116 	 64 	 52 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	和光国際	 計 	 218 	 81 	 137 	 216 	 81 	 135 	 16 	 11 	 5 	 4 	 1 	 3 	 196 	 69 	 127 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 1 	 - 	 1 			
		 現役 	 210 	 78 	 132 	 208 	 78 	 130 	 16 	 11 	 5 	 4 	 1 	 3 	 188 	 66 	 122 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 1 	 - 	 1 	 233 	 89 	 144 
		 一浪 	 8 	 3 	 5 	 8 	 3 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 8 	 3 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鷲宮	 計 	 121 	 54 	 67 	 98 	 54 	 44 	 - 	 - 	 - 	 - 	 - 	 - 	 98 	 54 	 44 	 23 	 - 	 23 	 - 	 - 	 - 	 23 	 - 	 23 	 - 	 - 	 - 			
		 現役 	 121 	 54 	 67 	 98 	 54 	 44 	 - 	 - 	 - 	 - 	 - 	 - 	 98 	 54 	 44 	 23 	 - 	 23 	 - 	 - 	 - 	 23 	 - 	 23 	 - 	 - 	 - 	 269 	 102 	 167 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	蕨　	 計 	 302 	 135 	 167 	 301 	 135 	 166 	 70 	 38 	 32 	 17 	 4 	 13 	 214 	 93 	 121 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 - 	 1 			
		 現役 	 282 	 117 	 165 	 281 	 117 	 164 	 66 	 34 	 32 	 17 	 4 	 13 	 198 	 79 	 119 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 - 	 1 	 312 	 134 	 178 
		 一浪 	 18 	 16 	 2 	 18 	 16 	 2 	 4 	 4 	 - 	 - 	 - 	 - 	 14 	 12 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 2 	 2 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
普通科	さいたま市立浦和	 計 	 311 	 146 	 165 	 310 	 145 	 165 	 93 	 51 	 42 	 17 	 4 	 13 	 200 	 90 	 110 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 			
		 現役 	 281 	 129 	 152 	 280 	 128 	 152 	 82 	 46 	 36 	 16 	 4 	 12 	 182 	 78 	 104 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 310 	 150 	 160 
		 一浪 	 24 	 13 	 11 	 24 	 13 	 11 	 10 	 5 	 5 	 1 	 - 	 1 	 13 	 8 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 6 	 4 	 2 	 6 	 4 	 2 	 1 	 - 	 1 	 - 	 - 	 - 	 5 	 4 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	さいたま市立浦和南	 計 	 291 	 131 	 160 	 286 	 131 	 155 	 8 	 4 	 4 	 4 	 - 	 4 	 274 	 127 	 147 	 5 	 - 	 5 	 - 	 - 	 - 	 5 	 - 	 5 	 - 	 - 	 - 			
		 現役 	 277 	 120 	 157 	 272 	 120 	 152 	 8 	 4 	 4 	 4 	 - 	 4 	 260 	 116 	 144 	 5 	 - 	 5 	 - 	 - 	 - 	 5 	 - 	 5 	 - 	 - 	 - 	 306 	 140 	 166 
		 一浪 	 14 	 11 	 3 	 14 	 11 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 14 	 11 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	さいたま市立大宮北	 計 	 264 	 161 	 103 	 263 	 161 	 102 	 18 	 17 	 1 	 6 	 2 	 4 	 239 	 142 	 97 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 253 	 152 	 101 	 252 	 152 	 100 	 14 	 13 	 1 	 6 	 2 	 4 	 232 	 137 	 95 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 272 	 159 	 113 
		 一浪 	 10 	 8 	 2 	 10 	 8 	 2 	 4 	 4 	 - 	 - 	 - 	 - 	 6 	 4 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	川口市立	 計 	 377 	 179 	 198 	 371 	 179 	 192 	 23 	 16 	 7 	 5 	 3 	 2 	 343 	 160 	 183 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 			
		 現役 	 361 	 166 	 195 	 355 	 166 	 189 	 21 	 14 	 7 	 5 	 3 	 2 	 329 	 149 	 180 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 	 434 	 193 	 241 
		 一浪 	 13 	 11 	 2 	 13 	 11 	 2 	 2 	 2 	 - 	 - 	 - 	 - 	 11 	 9 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 3 	 2 	 1 	 3 	 2 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 3 	 2 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	川越市立川越	 計 	 110 	 27 	 83 	 100 	 27 	 73 	 - 	 - 	 - 	 - 	 - 	 - 	 100 	 27 	 73 	 10 	 - 	 10 	 - 	 - 	 - 	 10 	 - 	 10 	 - 	 - 	 - 			
		 現役 	 106 	 25 	 81 	 96 	 25 	 71 	 - 	 - 	 - 	 - 	 - 	 - 	 96 	 25 	 71 	 10 	 - 	 10 	 - 	 - 	 - 	 10 	 - 	 10 	 - 	 - 	 - 	 137 	 27 	 110 
		 一浪 	 4 	 2 	 2 	 4 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 4 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
外国語科	春日部女子	 計 	 36 	 … 	 36 	 36 	 … 	 36 	 1 	 … 	 1 	 4 	 … 	 4 	 31 	 … 	 31 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 			
		 現役 	 36 	 … 	 36 	 36 	 … 	 36 	 1 	 … 	 1 	 4 	 … 	 4 	 31 	 … 	 31 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 43 	 … 	 43 
		 一浪 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 … 	 … 	 … 			
	越谷南	 計 	 31 	 11 	 20 	 31 	 11 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 31 	 11 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 31 	 11 	 20 	 31 	 11 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 31 	 11 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 37 	 12 	 25 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	坂戸	 計 	 33 	 12 	 21 	 31 	 11 	 20 	 2 	 2 	 - 	 1 	 - 	 1 	 28 	 9 	 19 	 2 	 1 	 1 	 - 	 - 	 - 	 2 	 1 	 1 	 - 	 - 	 - 			
		 現役 	 33 	 12 	 21 	 31 	 11 	 20 	 2 	 2 	 - 	 1 	 - 	 1 	 28 	 9 	 19 	 2 	 1 	 1 	 - 	 - 	 - 	 2 	 1 	 1 	 - 	 - 	 - 	 39 	 14 	 25 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
外国語科	草加南	 計 	 19 	 6 	 13 	 19 	 6 	 13 	 - 	 - 	 - 	 - 	 - 	 - 	 19 	 6 	 13 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 19 	 6 	 13 	 19 	 6 	 13 	 - 	 - 	 - 	 - 	 - 	 - 	 19 	 6 	 13 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 35 	 11 	 24 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	南稜	 計 	 30 	 8 	 22 	 30 	 8 	 22 	 1 	 - 	 1 	 - 	 - 	 - 	 29 	 8 	 21 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 30 	 8 	 22 	 30 	 8 	 22 	 1 	 - 	 1 	 - 	 - 	 - 	 29 	 8 	 21 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 40 	 10 	 30 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	不動岡	 計 	 33 	 8 	 25 	 33 	 8 	 25 	 7 	 2 	 5 	 2 	 2 	 - 	 24 	 4 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 32 	 8 	 24 	 32 	 8 	 24 	 6 	 2 	 4 	 2 	 2 	 - 	 24 	 4 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 39 	 14 	 25 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 - 	 1 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	和光国際	 計 	 67 	 16 	 51 	 67 	 16 	 51 	 6 	 2 	 4 	 1 	 - 	 1 	 60 	 14 	 46 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 65 	 15 	 50 	 65 	 15 	 50 	 5 	 2 	 3 	 1 	 - 	 1 	 59 	 13 	 46 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 72 	 17 	 55 
		 一浪 	 2 	 1 	 1 	 2 	 1 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	蕨　	 計 	 35 	 8 	 27 	 35 	 8 	 27 	 5 	 2 	 3 	 1 	 1 	 - 	 29 	 5 	 24 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 34 	 8 	 26 	 34 	 8 	 26 	 5 	 2 	 3 	 1 	 1 	 - 	 28 	 5 	 23 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 38 	 9 	 29 
		 一浪 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
理数科	大宮	 計 	 33 	 23 	 10 	 33 	 23 	 10 	 25 	 19 	 6 	 - 	 - 	 - 	 8 	 4 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 33 	 23 	 10 	 33 	 23 	 10 	 25 	 19 	 6 	 - 	 - 	 - 	 8 	 4 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 40 	 28 	 12 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	熊谷西	 計 	 40 	 26 	 14 	 40 	 26 	 14 	 14 	 11 	 3 	 8 	 6 	 2 	 18 	 9 	 9 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 34 	 20 	 14 	 34 	 20 	 14 	 12 	 9 	 3 	 8 	 6 	 2 	 14 	 5 	 9 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 40 	 25 	 15 
		 一浪 	 6 	 6 	 - 	 6 	 6 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 4 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	越谷北	 計 	 29 	 18 	 11 	 29 	 18 	 11 	 10 	 7 	 3 	 - 	 - 	 - 	 19 	 11 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 28 	 18 	 10 	 28 	 18 	 10 	 10 	 7 	 3 	 - 	 - 	 - 	 18 	 11 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 37 	 25 	 12 
		 一浪 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢北	 計 	 34 	 24 	 10 	 34 	 24 	 10 	 11 	 9 	 2 	 2 	 1 	 1 	 21 	 14 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
